  forking is not supported on this platform

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-21 09:31:24 /dashboard ......................................................................... ~ 513.05ms
  2026-05-21 09:31:24 /user/dashboard .......................................................................... ~ 1s
  2026-05-21 09:31:25 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.58ms
  2026-05-21 09:31:25 /build/assets/app-CasETRYy.js ........................................................ ~ 4.20ms
  2026-05-21 09:31:25 /images/logo.svg ..................................................................... ~ 7.35ms
  2026-05-21 09:31:25 /favicon.ico ......................................................................... ~ 0.54ms
  2026-05-21 09:31:36 /facilities .............................................................................. ~ 1s
  2026-05-21 09:31:36 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.49ms
  2026-05-21 09:31:36 /build/assets/app-CasETRYy.js ........................................................ ~ 2.65ms
  2026-05-21 09:31:36 /images/logo.svg ..................................................................... ~ 0.43ms
  2026-05-21 09:31:36 /favicon.ico ......................................................................... ~ 0.42ms
  2026-05-21 09:31:39 /dashboard ......................................................................... ~ 518.54ms
  2026-05-21 09:31:40 /user/dashboard .................................................................... ~ 509.09ms
  2026-05-21 09:31:40 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.76ms
  2026-05-21 09:31:40 /build/assets/app-CasETRYy.js ........................................................ ~ 3.65ms
  2026-05-21 09:31:40 /images/logo.svg ..................................................................... ~ 5.99ms
  2026-05-21 09:31:41 /favicon.ico ......................................................................... ~ 0.45ms
  2026-05-21 09:31:53 /logout ............................................................................ ~ 514.51ms
  2026-05-21 09:31:54 / .................................................................................... ~ 0.58ms
  2026-05-21 09:31:54 /images/logo.svg ..................................................................... ~ 0.79ms
  2026-05-21 09:31:54 /favicon.ico ......................................................................... ~ 0.59ms
  2026-05-21 09:31:57 /favicon.ico ......................................................................... ~ 2.58ms
  2026-05-21 09:31:59 /favicon.ico ......................................................................... ~ 2.23ms
  2026-05-21 09:33:43 /register ................................................................................ ~ 1s
  2026-05-21 09:33:44 / .................................................................................. ~ 510.91ms
  2026-05-21 09:33:45 /images/logo.svg ..................................................................... ~ 0.62ms
  2026-05-21 09:33:45 /favicon.ico ......................................................................... ~ 0.90ms
  2026-05-21 09:33:48 /favicon.ico ......................................................................... ~ 0.90ms
  2026-05-21 09:33:55 /login ............................................................................. ~ 514.96ms
  2026-05-21 09:33:55 / .................................................................................. ~ 511.79ms
  2026-05-21 09:33:56 /images/logo.svg ..................................................................... ~ 0.77ms
  2026-05-21 09:33:56 /favicon.ico ......................................................................... ~ 0.59ms
  2026-05-21 09:33:59 /favicon.ico ......................................................................... ~ 0.75ms
  2026-05-21 09:34:13 /favicon.ico ......................................................................... ~ 0.76ms
  2026-05-21 09:34:47 /register ................................................................................ ~ 1s
  2026-05-21 09:34:47 /dashboard ............................................................................... ~ 1s
  2026-05-21 09:34:48 /admin/dashboard ..................................................................... ~ 0.50ms
  2026-05-21 09:34:49 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.53ms
  2026-05-21 09:34:49 /build/assets/app-CasETRYy.js ........................................................ ~ 2.62ms
  2026-05-21 09:34:49 /images/logo.svg ..................................................................... ~ 4.81ms
  2026-05-21 09:34:49 /favicon.ico ......................................................................... ~ 2.36ms
  2026-05-21 09:36:17 /admin/dashboard ......................................................................... ~ 1s
